run_id,__done,python_file,total_energy_joules,execution_time_seconds,avg_power_watts,max_power_watts,min_power_watts,cpu_usage_avg,memory_usage_avg,results_set,benchmark,variant,log_path,energy_joules_log,exec_time_sec_log,energy_joules,exec_time_sec
run_33_repetition_0,DONE,kmeans/kmeans_G6.py,3.605,0,3.434,3.472,3.384,18.815,40.635,results_7,kmeans,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_33_repetition_0/energibridge.log,3.6052794134616857,1.0635458,3.605,0
run_34_repetition_0,DONE,kmeans/kmeans_G7.py,2.781,0,2.746,3.313,2.52,17.7,40.65,results_7,kmeans,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_34_repetition_0/energibridge.log,2.78071139550209,1.0531427,2.781,0
run_35_repetition_0,DONE,kmeans/kmeans_G9.py,3.385,0,3.293,3.692,3.227,18.074,40.613,results_7,kmeans,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_35_repetition_0/energibridge.log,3.3847113316059114,1.0677629,3.385,0
run_36_repetition_0,DONE,kmeans/kmeans_OPTIMIZED.py,5.536,0,3.998,6.281,3.29,24.502,40.794,results_7,kmeans,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_36_repetition_0/energibridge.log,5.53586450457573,1.4830174,5.536,0
run_37_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis.py,0.528,0,2.597,2.627,2.538,19.189,40.503,results_7,linear_discriminant_analysis,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_37_repetition_0/energibridge.log,0.5280278334617615,0.21717109,0.528,0
run_38_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G1.py,0.517,0,2.497,2.566,2.463,17.108,40.506,results_7,linear_discriminant_analysis,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_38_repetition_0/energibridge.log,0.5172179961204528,0.22718984,0.517,0
run_39_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G12.py,0.517,0,2.532,2.548,2.501,16.096,40.518,results_7,linear_discriminant_analysis,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_39_repetition_0/energibridge.log,0.5172346787452698,0.2173225,0.517,0
run_40_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G14.py,0.516,0,2.457,2.457,2.457,17.46,40.49,results_7,linear_discriminant_analysis,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_40_repetition_0/energibridge.log,0.516073944568634,0.22705954,0.516,0
run_41_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G3.py,0.501,0,2.419,2.419,2.419,15.082,40.507,results_7,linear_discriminant_analysis,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_41_repetition_0/energibridge.log,0.500706380367279,0.22160408,0.501,0
run_42_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G4.py,0.511,0,2.435,2.435,2.435,18.016,40.506,results_7,linear_discriminant_analysis,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_42_repetition_0/energibridge.log,0.511400306224823,0.23088767,0.511,0
run_43_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G6.py,0.489,0,2.395,2.395,2.395,12.737,40.53,results_7,linear_discriminant_analysis,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_43_repetition_0/energibridge.log,0.48854327487945554,0.24420857,0.489,0
run_44_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G7.py,0.488,0,2.335,2.335,2.335,19.92,40.523,results_7,linear_discriminant_analysis,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_44_repetition_0/energibridge.log,0.4879177906513214,0.2269167,0.488,0
run_45_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_G9.py,0.499,0,2.377,2.377,2.377,12.469,40.515,results_7,linear_discriminant_analysis,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_45_repetition_0/energibridge.log,0.4992480254173279,0.22955078,0.499,0
run_46_repetition_0,DONE,linear_discriminant_analysis/linear_discriminant_analysis_OPTIMIZED.py,0.496,0,2.426,2.55,2.364,9.447,40.526,results_7,linear_discriminant_analysis,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_46_repetition_0/energibridge.log,0.496475465297699,0.2229487,0.496,0
run_47_repetition_0,DONE,n_body_simulation/n_body_simulation.py,0.992,0,2.405,2.499,2.373,16.931,40.533,results_7,n_body_simulation,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_47_repetition_0/energibridge.log,0.9920748105049132,0.4322804,0.992,0
run_48_repetition_0,DONE,n_body_simulation/n_body_simulation_G1.py,1.008,0,2.427,2.489,2.406,18.97,40.56,results_7,n_body_simulation,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_48_repetition_0/energibridge.log,1.0080243496894836,0.43812895,1.008,0
run_49_repetition_0,DONE,n_body_simulation/n_body_simulation_G12.py,3.921,0,2.887,4.745,2.349,41.066,41.056,results_7,n_body_simulation,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_49_repetition_0/energibridge.log,3.921134737491608,1.4713899,3.921,0
run_50_repetition_0,DONE,n_body_simulation/n_body_simulation_G14.py,0.953,0,2.337,2.374,2.325,18.062,40.586,results_7,n_body_simulation,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_50_repetition_0/energibridge.log,0.9533020234107972,0.4298651,0.953,0
run_51_repetition_0,DONE,n_body_simulation/n_body_simulation_G3.py,0.914,0,2.234,2.234,2.234,19.27,40.546,results_7,n_body_simulation,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_51_repetition_0/energibridge.log,0.9136050605773924,0.43066671,0.914,0
run_52_repetition_0,DONE,n_body_simulation/n_body_simulation_G4.py,0.976,0,2.329,2.329,2.329,17.942,40.58,results_7,n_body_simulation,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_52_repetition_0/energibridge.log,0.9756958577632904,0.46401516,0.976,0
run_53_repetition_0,DONE,n_body_simulation/n_body_simulation_G6.py,0.967,0,2.347,2.347,2.347,18.851,40.56,results_7,n_body_simulation,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_53_repetition_0/energibridge.log,0.966820342063904,0.42968538,0.967,0
run_54_repetition_0,DONE,n_body_simulation/n_body_simulation_G7.py,0.966,0,2.305,2.305,2.305,18.411,40.585,results_7,n_body_simulation,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_54_repetition_0/energibridge.log,0.9658448767662048,0.434163,0.966,0
run_55_repetition_0,DONE,n_body_simulation/n_body_simulation_G9.py,0.967,0,2.307,2.307,2.307,24.634,40.575,results_7,n_body_simulation,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_55_repetition_0/energibridge.log,0.9668285663127898,0.43858886,0.967,0
run_56_repetition_0,DONE,n_body_simulation/n_body_simulation_OPTIMIZED.py,0.979,0,2.337,2.337,2.337,14.982,40.562,results_7,n_body_simulation,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_56_repetition_0/energibridge.log,0.979128032207489,0.43340236,0.979,0
run_57_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization.py,332.613,0,9.447,11.543,2.368,20.488,41.062,results_7,sequential_minimum_optimization,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_57_repetition_0/energibridge.log,332.6130578286645,35.090523,332.613,0
run_58_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G1.py,333.042,0,9.46,11.023,2.337,19.918,41.318,results_7,sequential_minimum_optimization,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_58_repetition_0/energibridge.log,333.0416230847836,35.082317,333.042,0
run_59_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G14.py,341.903,0,9.652,12.152,2.315,19.827,41.207,results_7,sequential_minimum_optimization,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_59_repetition_0/energibridge.log,341.90253316831604,35.293606,341.903,0
run_60_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G3.py,323.477,0,9.531,11.65,2.349,19.8,41.091,results_7,sequential_minimum_optimization,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_60_repetition_0/energibridge.log,323.4768772239685,33.82816,323.477,0
run_61_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G4.py,336.987,0,9.575,12.155,3.032,19.831,41.118,results_7,sequential_minimum_optimization,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_61_repetition_0/energibridge.log,336.98684882354723,35.103195,336.987,0
run_62_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G6.py,335.163,0,9.463,11.162,2.371,19.949,41.147,results_7,sequential_minimum_optimization,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_62_repetition_0/energibridge.log,335.16256769609436,35.292118,335.163,0
run_63_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_G7.py,27.598,0,6.879,11.363,2.318,20.251,41.097,results_7,sequential_minimum_optimization,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_63_repetition_0/energibridge.log,27.59815021395684,3.9914558,27.598,0
run_64_repetition_0,DONE,sequential_minimum_optimization/sequential_minimum_optimization_OPTIMIZED.py,13.611,0,5.276,11.95,2.332,20.647,41.033,results_7,sequential_minimum_optimization,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_64_repetition_0/energibridge.log,13.610673843145369,2.7426903,13.611,0
run_65_repetition_0,DONE,sol1/sol1.py,0.952,0,2.295,2.295,2.295,18.794,40.767,results_7,sol1,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_65_repetition_0/energibridge.log,0.9522795844078064,0.43391326,0.952,0
run_66_repetition_0,DONE,sol1/sol1_G1.py,0.915,0,2.227,2.227,2.227,18.173,40.767,results_7,sol1,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_66_repetition_0/energibridge.log,0.9153705897331238,0.4331302,0.915,0
run_67_repetition_0,DONE,sol1/sol1_G12.py,78.726,0,11.376,15.563,2.278,25.553,41.672,results_7,sol1,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_67_repetition_0/energibridge.log,78.72615798687934,6.878114,78.726,0
run_68_repetition_0,DONE,sol1/sol1_G14.py,1.425,0,2.303,2.318,2.293,17.432,40.783,results_7,sol1,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_68_repetition_0/energibridge.log,1.4245273303985595,0.65338767,1.425,0
run_69_repetition_0,DONE,sol1/sol1_G3.py,0.905,0,2.19,2.19,2.19,16.229,40.776,results_7,sol1,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_69_repetition_0/energibridge.log,0.9045619916915894,0.43145487,0.905,0
run_70_repetition_0,DONE,sol1/sol1_G4.py,1.269,0,3.044,3.044,3.044,14.674,40.801,results_7,sol1,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_70_repetition_0/energibridge.log,1.2691793453693387,0.43483558,1.269,0
run_71_repetition_0,DONE,sol1/sol1_G6.py,1.253,0,3.006,3.006,3.006,17.994,40.774,results_7,sol1,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_71_repetition_0/energibridge.log,1.2534688110351562,0.43546748,1.253,0
run_72_repetition_0,DONE,sol1/sol1_G7.py,0.933,0,2.275,2.275,2.275,16.622,40.788,results_7,sol1,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_72_repetition_0/energibridge.log,0.9328317594528198,0.43137753,0.933,0
run_73_repetition_0,DONE,sol1/sol1_G9.py,0.937,0,2.279,2.279,2.279,28.932,40.792,results_7,sol1,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_73_repetition_0/energibridge.log,0.9366887140274048,0.42627943,0.937,0
run_74_repetition_0,DONE,sol1/sol1_OPTIMIZED.py,78.407,0,11.315,15.409,2.288,24.634,41.672,results_7,sol1,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_74_repetition_0/energibridge.log,78.40659328889845,6.886052,78.407,0
run_75_repetition_0,DONE,sol1_problem180/sol1_problem180.py,0.966,0,2.356,2.362,2.349,14.986,40.799,results_7,sol1_problem180,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_75_repetition_0/energibridge.log,0.9658248853683472,0.42934647,0.966,0
run_76_repetition_0,DONE,sol1_problem180/sol1_problem180_G1.py,0.956,0,2.282,2.282,2.282,17.326,40.78,results_7,sol1_problem180,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_76_repetition_0/energibridge.log,0.9560596282482148,0.44230592,0.956,0
run_77_repetition_0,DONE,sol1_problem180/sol1_problem180_G12.py,0.496,0,2.372,2.372,2.372,35.166,40.808,results_7,sol1_problem180,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_77_repetition_0/energibridge.log,0.49571226787567135,0.2259888,0.496,0
run_78_repetition_0,DONE,sol1_problem180/sol1_problem180_G14.py,1.577,0,2.49,2.609,2.312,19.52,40.829,results_7,sol1_problem180,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_78_repetition_0/energibridge.log,1.5765778653621672,0.6628559,1.577,0
run_79_repetition_0,DONE,sol1_problem180/sol1_problem180_G3.py,0.631,0,3.005,3.005,3.005,16.839,40.887,results_7,sol1_problem180,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_79_repetition_0/energibridge.log,0.6310131239891053,0.22624233,0.631,0
run_80_repetition_0,DONE,sol1_problem180/sol1_problem180_G4.py,1.043,0,2.516,2.777,2.255,18.158,40.842,results_7,sol1_problem180,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_80_repetition_0/energibridge.log,1.0428312695026396,0.43233725,1.043,0
run_81_repetition_0,DONE,sol1_problem180/sol1_problem180_G6.py,0.915,0,2.226,2.226,2.226,18.452,40.864,results_7,sol1_problem180,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_81_repetition_0/energibridge.log,0.9148768179416656,0.42952204,0.915,0
run_82_repetition_0,DONE,sol1_problem180/sol1_problem180_G7.py,0.966,0,2.316,2.316,2.316,17.969,40.884,results_7,sol1_problem180,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_82_repetition_0/energibridge.log,0.9657605602741242,0.43702716,0.966,0
run_83_repetition_0,DONE,sol1_problem180/sol1_problem180_G9.py,0.882,0,2.104,2.104,2.104,21.609,40.886,results_7,sol1_problem180,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_83_repetition_0/energibridge.log,0.8815697448253631,0.4421204,0.882,0
run_84_repetition_0,DONE,sol1_problem180/sol1_problem180_OPTIMIZED.py,0.467,0,2.237,2.237,2.237,29.493,40.911,results_7,sol1_problem180,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_84_repetition_0/energibridge.log,0.46743727517127986,0.22961268,0.467,0
run_85_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network.py,0.468,0,2.239,2.239,2.239,14.83,41.076,results_7,two_hidden_layers_neural_network,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_85_repetition_0/energibridge.log,0.4680431020259857,0.22928067,0.468,0
run_86_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_CLEAN.py,0.475,0,2.247,2.274,2.194,15.315,41.041,results_7,two_hidden_layers_neural_network,CLEAN,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_86_repetition_0/energibridge.log,0.4752729613780975,0.22763196,0.475,0
run_87_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G1.py,0.466,0,2.229,2.229,2.229,17.389,41.042,results_7,two_hidden_layers_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_87_repetition_0/energibridge.log,0.4658883256912231,0.22812524,0.466,0
run_88_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G3.py,0.465,0,2.225,2.225,2.225,21.058,41.058,results_7,two_hidden_layers_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_88_repetition_0/energibridge.log,0.4650631992816925,0.22782071,0.465,0
run_89_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G6.py,0.464,0,2.207,2.207,2.207,10.706,41.205,results_7,two_hidden_layers_neural_network,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_89_repetition_0/energibridge.log,0.4635369443893432,0.22655559,0.464,0
run_90_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_G7.py,0.477,0,2.28,2.28,2.28,17.178,41.173,results_7,two_hidden_layers_neural_network,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_90_repetition_0/energibridge.log,0.4765295612812042,0.2414178,0.477,0
run_91_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_OPTIMIZED.py,0.465,0,2.225,2.225,2.225,21.767,41.176,results_7,two_hidden_layers_neural_network,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_91_repetition_0/energibridge.log,0.4649548699855805,0.22941537,0.465,0
run_92_repetition_0,DONE,two_hidden_layers_neural_network/two_hidden_layers_neural_network_ORIGINAL_FIXED.py,0.472,0,2.251,2.253,2.25,10.36,41.165,results_7,two_hidden_layers_neural_network,ORIGINAL_FIXED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_7/benchmarks_energy_analysis/run_92_repetition_0/energibridge.log,0.47248618125915526,0.22454695,0.472,0
run_0_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms.py,0.439,0,2.185,2.185,2.185,21.079,41.041,results_8,ant_colony_optimization_algorithms,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_0_repetition_0/energibridge.log,0.43917161822319034,0.22229859,0.439,0
run_1_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G1.py,0.537,0,2.658,2.658,2.658,16.27,41.024,results_8,ant_colony_optimization_algorithms,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_1_repetition_0/energibridge.log,0.5369944519996643,0.21513662,0.537,0
run_2_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G12.py,0.61,0,2.907,2.907,2.907,21.154,41.031,results_8,ant_colony_optimization_algorithms,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_2_repetition_0/energibridge.log,0.6104963493347167,0.22495563,0.61,0
run_3_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G14.py,0.452,0,2.193,2.193,2.193,14.702,41.033,results_8,ant_colony_optimization_algorithms,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_3_repetition_0/energibridge.log,0.4518047728538513,0.22589234,0.452,0
run_4_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G3.py,0.451,0,2.226,2.381,2.148,16.85,40.922,results_8,ant_colony_optimization_algorithms,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_4_repetition_0/energibridge.log,0.4511547017097473,0.23233964,0.451,0
run_5_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G4.py,0.456,0,2.212,2.212,2.212,17.705,40.904,results_8,ant_colony_optimization_algorithms,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_5_repetition_0/energibridge.log,0.45574854707717893,0.2214133,0.456,0
run_6_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G6.py,0.436,0,2.138,2.138,2.138,13.657,40.938,results_8,ant_colony_optimization_algorithms,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_6_repetition_0/energibridge.log,0.4360773439407348,0.22109005,0.436,0
run_7_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G7.py,0.459,0,2.208,2.208,2.208,19.718,40.913,results_8,ant_colony_optimization_algorithms,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_7_repetition_0/energibridge.log,0.4593158111572266,0.25060776,0.459,0
run_8_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_G9.py,0.47,0,2.24,2.24,2.24,16.55,40.912,results_8,ant_colony_optimization_algorithms,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_8_repetition_0/energibridge.log,0.4704560279846191,0.23033996,0.47,0
run_9_repetition_0,DONE,ant_colony_optimization_algorithms/ant_colony_optimization_algorithms_OPTIMIZED.py,0.446,0,2.184,2.184,2.184,21.532,40.932,results_8,ant_colony_optimization_algorithms,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_9_repetition_0/energibridge.log,0.4455292911529541,0.22231305,0.446,0
run_10_repetition_0,DONE,basic_string/basic_string.py,0.948,0,2.301,2.35,2.251,17.983,40.93,results_8,basic_string,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_10_repetition_0/energibridge.log,0.9482048630714416,0.43022376,0.948,0
run_11_repetition_0,DONE,basic_string/basic_string_G1.py,2.262,0,2.357,3.454,2.137,19.096,40.967,results_8,basic_string,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_11_repetition_0/energibridge.log,2.261999661684036,1.0512965,2.262,0
run_12_repetition_0,DONE,basic_string/basic_string_G12.py,1311.691,0,38.853,42.744,2.234,76.838,41.286,results_8,basic_string,G12,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_12_repetition_0/energibridge.log,1311.69108414793,33.66784,1311.691,0
run_13_repetition_0,DONE,basic_string/basic_string_G14.py,2.647,0,2.529,2.551,2.472,19.546,40.997,results_8,basic_string,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_13_repetition_0/energibridge.log,2.646984763145446,1.0658522,2.647,0
run_14_repetition_0,DONE,basic_string/basic_string_G3.py,2.687,0,2.589,2.678,2.472,19.852,41.008,results_8,basic_string,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_14_repetition_0/energibridge.log,2.68675879740715,1.0541184,2.687,0
run_15_repetition_0,DONE,basic_string/basic_string_G4.py,5.102,0,4.119,4.923,3.637,22.557,41.039,results_8,basic_string,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_15_repetition_0/energibridge.log,5.102128075361251,1.2778385,5.102,0
run_16_repetition_0,DONE,basic_string/basic_string_G6.py,2.45,0,2.522,3.549,2.351,20.813,41.176,results_8,basic_string,G6,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_16_repetition_0/energibridge.log,2.4495207204818725,1.0582865,2.45,0
run_17_repetition_0,DONE,basic_string/basic_string_G7.py,2.064,0,2.495,2.579,2.412,21.059,41.158,results_8,basic_string,G7,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_17_repetition_0/energibridge.log,2.0642666687965394,0.85338616,2.064,0
run_18_repetition_0,DONE,basic_string/basic_string_G9.py,6.538,0,4,10.38,2.269,19.088,41.193,results_8,basic_string,G9,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_18_repetition_0/energibridge.log,6.537743344306946,1.8951435,6.538,0
run_19_repetition_0,DONE,basic_string/basic_string_OPTIMIZED.py,3880.589,0,44.474,48.188,2.384,80.547,41.304,results_8,basic_string,OPTIMIZED,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_19_repetition_0/energibridge.log,3880.588754190445,87.23971,3880.589,0
run_20_repetition_0,DONE,convolution_neural_network/convolution_neural_network.py,1.554,0,3.709,3.709,3.709,20.213,38.37,results_8,convolution_neural_network,BASELINE,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_20_repetition_0/energibridge.log,1.5542128007411955,0.4401244,1.554,0
run_21_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G1.py,1.55,0,3.746,3.887,3.699,16.686,38.407,results_8,convolution_neural_network,G1,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_21_repetition_0/energibridge.log,1.549862469434738,0.43271822,1.55,0
run_22_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G14.py,1.433,0,3.42,3.42,3.42,16.949,38.343,results_8,convolution_neural_network,G14,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_22_repetition_0/energibridge.log,1.4329714407920835,0.45793116,1.433,0
run_23_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G3.py,1.377,0,3.29,3.303,3.286,24.793,39.069,results_8,convolution_neural_network,G3,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_23_repetition_0/energibridge.log,1.376894143819809,0.43534446,1.377,0
run_24_repetition_0,DONE,convolution_neural_network/convolution_neural_network_G4.py,0.628,0,3.054,3.18,2.991,26.012,39.192,results_8,convolution_neural_network,G4,/Users/kellywang/Desktop/GreenLab/RESULTS/results_8/benchmarks_energy_analysis/run_24_repetition_0/energibridge.log,0.628137423992157,0.23215288,0.628,0
